6.92	0.77265
6.94	0.18747
6.96	0.000915
6.98	0.00031
7	0.00041
7.02	0.000405
7.04	0.00038
7.06	0.000365
7.08	0.000305
7.1	2.5E-05
7.2	5E-06
7.22	0.000145
7.24	0.000135
7.26	1E-05
7.28	5E-06
7.3	3E-05
7.32	4.5E-05
7.34	1E-05
7.36	1E-05
7.48	5E-06
7.76	2.5E-05
7.78	5.5E-05
7.8	0.00011
7.82	5.5E-05
7.84	1.5E-05
7.86	1.5E-05
7.88	1.5E-05
7.92	1E-05
7.96	5E-06
7.98	3E-05
8	0.007995
8.02	0.012905
8.04	0.00165
8.06	0.00148
8.08	0.00278
8.1	0.0005
8.12	0.000425
8.14	0.00061
8.16	0.000455
8.18	0.000365
8.2	8E-05
8.22	5.5E-05
8.24	7.5E-05
8.26	4E-05
8.28	2E-05
8.3	2E-05
8.32	1E-05
8.34	1.5E-05
8.36	1.5E-05
8.38	5E-05
8.4	8E-05
8.42	0.000115
8.44	8.5E-05
8.46	9E-05
8.48	8.5E-05
8.5	7E-05
8.52	5.5E-05
8.54	0.00013
8.56	0.000135
8.58	0.00016
8.6	0.00052
8.62	0.00066
8.64	0.00039
8.66	0.00018
8.68	9.5E-05
8.7	0.00011
8.72	0.00037
8.74	0.000485
8.76	0.00039
8.78	0.000125
8.8	0.000105
8.82	4.5E-05
8.84	5.5E-05
8.86	3.5E-05
8.88	2.5E-05
8.9	5E-06
8.92	3E-05
8.94	1.5E-05
8.98	5E-06
9	2.5E-05
9.02	5E-06
9.04	1E-05
9.12	5E-06
9.34	5E-06
9.38	1.5E-05
9.66	1E-05
9.68	5E-06
9.7	1E-05
9.72	3.5E-05
9.74	7E-05
9.76	0.000125
9.78	0.00014
9.8	9.5E-05
9.82	5.5E-05
9.84	3.5E-05
9.86	4.5E-05
9.88	4E-05
9.9	6.5E-05
9.92	0.0001
9.94	7.5E-05
9.96	5E-05
9.98	2.5E-05
10	3E-05
10.02	4E-05
10.04	5E-06
10.06	2.5E-05
10.08	1E-05
10.1	5E-06
10.12	1.5E-05
10.14	2E-05
10.16	1E-05
10.2	1E-05
10.22	1.5E-05
10.24	1.5E-05
10.28	5E-06
10.3	1E-05
10.32	5E-06
10.34	1E-05
10.38	5E-06
10.42	5E-06
10.44	1E-05
10.46	1.5E-05
10.5	5E-06
10.52	5E-06
10.64	5E-06
10.66	5E-06
10.7	5E-06
10.74	5E-06
10.76	5E-06
10.8	5E-06
10.82	1E-05
10.84	1E-05
10.86	1E-05
10.88	5E-06
11.08	1E-05
11.12	5E-06
11.16	1E-05
11.18	5E-06
11.2	1E-05
11.22	1.5E-05
11.24	5E-06
11.26	2E-05
11.28	1E-05
11.3	3E-05
11.32	3E-05
11.34	1.5E-05
11.36	2.5E-05
11.38	1.5E-05
11.4	1.5E-05
11.42	1.5E-05
11.44	5E-06
11.48	5E-06
11.5	1E-05
11.52	5E-06
11.54	1E-05
11.58	5E-06
11.62	1E-05
11.64	5E-06
11.66	5E-06
11.78	5E-06
11.86	5E-06
11.9	5E-06
11.96	1E-05
11.98	5E-06
12.32	5E-06
12.4	5E-06
13	5E-06
13.1	5E-06
13.12	5E-06
15.56	5E-06
15.6	5E-06
15.64	5E-06
15.74	5E-06
15.76	5E-06
15.98	5E-06
16.5	5E-06
16.72	5E-06
17.7	5E-06
27.48	5E-06
32.68	5E-06
33.46	5E-06
33.58	5E-06
33.6	5E-06
33.66	5E-06
34	5E-06
34.86	5E-06
36.28	5E-06
40.86	5E-06
49.08	5E-06
